W0420 02:06:12.777000 119540 torch/distributed/run.py:852] 
W0420 02:06:12.777000 119540 torch/distributed/run.py:852] *****************************************
W0420 02:06:12.777000 119540 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0420 02:06:12.777000 119540 torch/distributed/run.py:852] *****************************************
[Gloo] Rank 0 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 3 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 4 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 1 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 6 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 2 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 5 is connected to 7[Gloo] Rank  peer ranks. Expected number of connected peer ranks is : 77 is connected to 
7 peer ranks. Expected number of connected peer ranks is : 7
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 101067.57it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 92691.80it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 97541.95it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 97541.95it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 87381.33it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 93727.46it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 84307.62it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 97541.95it/s]
logs/40457f91-bede-4488-8929-41f9adfd225a.txt
Compiling model and warming up kernels (~7 minutes on first execution)
Sampling steps [0, 1, 478, 479, 480, 481, 958, 959, 960, 961, 1438, 1439, 1440, 1441] for warmup
Resetting Model
step:0/1480 val_loss:10.8300 train_time:0ms step_avg:0.04ms
step:1/1480 train_time:67ms step_avg:67.21ms
step:98/1480 train_time:3082ms step_avg:31.45ms
step:99/1480 train_time:3111ms step_avg:31.42ms
step:100/1480 train_time:3145ms step_avg:31.45ms
step:101/1480 train_time:3174ms step_avg:31.42ms
step:102/1480 train_time:3208ms step_avg:31.45ms
step:103/1480 train_time:3236ms step_avg:31.42ms
step:104/1480 train_time:3270ms step_avg:31.45ms
step:105/1480 train_time:3299ms step_avg:31.42ms
step:106/1480 train_time:3333ms step_avg:31.45ms
step:107/1480 train_time:3362ms step_avg:31.42ms
step:108/1480 train_time:3397ms step_avg:31.45ms
step:109/1480 train_time:3425ms step_avg:31.42ms
step:110/1480 train_time:3459ms step_avg:31.45ms
step:111/1480 train_time:3487ms step_avg:31.42ms
step:112/1480 train_time:3522ms step_avg:31.45ms
step:113/1480 train_time:3550ms step_avg:31.42ms
step:114/1480 train_time:3585ms step_avg:31.45ms
step:115/1480 train_time:3613ms step_avg:31.42ms
step:116/1480 train_time:3647ms step_avg:31.44ms
step:117/1480 train_time:3676ms step_avg:31.41ms
step:118/1480 train_time:3710ms step_avg:31.44ms
step:119/1480 train_time:3738ms step_avg:31.41ms
step:120/1480 train_time:3772ms step_avg:31.43ms
step:121/1480 train_time:3800ms step_avg:31.41ms
step:122/1480 train_time:3834ms step_avg:31.43ms
step:123/1480 train_time:3863ms step_avg:31.40ms
step:124/1480 train_time:3898ms step_avg:31.43ms
step:125/1480 train_time:3926ms step_avg:31.41ms
step:126/1480 train_time:3960ms step_avg:31.43ms
step:127/1480 train_time:3988ms step_avg:31.40ms
step:128/1480 train_time:4022ms step_avg:31.43ms
step:129/1480 train_time:4051ms step_avg:31.40ms
step:130/1480 train_time:4085ms step_avg:31.42ms
step:131/1480 train_time:4113ms step_avg:31.40ms
step:132/1480 train_time:4147ms step_avg:31.42ms
step:133/1480 train_time:4175ms step_avg:31.39ms
step:134/1480 train_time:4210ms step_avg:31.41ms
step:135/1480 train_time:4238ms step_avg:31.39ms
step:136/1480 train_time:4272ms step_avg:31.41ms
step:137/1480 train_time:4301ms step_avg:31.39ms
step:138/1480 train_time:4335ms step_avg:31.41ms
step:139/1480 train_time:4363ms step_avg:31.39ms
step:140/1480 train_time:4397ms step_avg:31.41ms
step:141/1480 train_time:4425ms step_avg:31.39ms
step:142/1480 train_time:4460ms step_avg:31.41ms
step:143/1480 train_time:4488ms step_avg:31.38ms
step:144/1480 train_time:4522ms step_avg:31.40ms
step:145/1480 train_time:4551ms step_avg:31.38ms
step:146/1480 train_time:4585ms step_avg:31.40ms
step:147/1480 train_time:4613ms step_avg:31.38ms
step:148/1480 train_time:4647ms step_avg:31.40ms
step:149/1480 train_time:4676ms step_avg:31.38ms
step:150/1480 train_time:4710ms step_avg:31.40ms
step:151/1480 train_time:4738ms step_avg:31.38ms
step:152/1480 train_time:4772ms step_avg:31.40ms
step:153/1480 train_time:4801ms step_avg:31.38ms
step:154/1480 train_time:4835ms step_avg:31.40ms
step:155/1480 train_time:4863ms step_avg:31.37ms
step:156/1480 train_time:4898ms step_avg:31.40ms
step:157/1480 train_time:4926ms step_avg:31.37ms
step:158/1480 train_time:4960ms step_avg:31.39ms
step:159/1480 train_time:4988ms step_avg:31.37ms
step:160/1480 train_time:5023ms step_avg:31.39ms
step:161/1480 train_time:5051ms step_avg:31.37ms
step:162/1480 train_time:5085ms step_avg:31.39ms
step:163/1480 train_time:5113ms step_avg:31.37ms
step:164/1480 train_time:5148ms step_avg:31.39ms
step:165/1480 train_time:5176ms step_avg:31.37ms
step:166/1480 train_time:5210ms step_avg:31.38ms
step:167/1480 train_time:5238ms step_avg:31.37ms
step:168/1480 train_time:5272ms step_avg:31.38ms
step:169/1480 train_time:5301ms step_avg:31.36ms
step:170/1480 train_time:5335ms step_avg:31.38ms
step:171/1480 train_time:5363ms step_avg:31.36ms
step:172/1480 train_time:5398ms step_avg:31.38ms
step:173/1480 train_time:5426ms step_avg:31.36ms
step:174/1480 train_time:5460ms step_avg:31.38ms
step:175/1480 train_time:5488ms step_avg:31.36ms
step:176/1480 train_time:5522ms step_avg:31.38ms
step:177/1480 train_time:5551ms step_avg:31.36ms
step:178/1480 train_time:5585ms step_avg:31.38ms
step:179/1480 train_time:5613ms step_avg:31.36ms
step:180/1480 train_time:5647ms step_avg:31.37ms
step:181/1480 train_time:5676ms step_avg:31.36ms
step:182/1480 train_time:5710ms step_avg:31.37ms
step:183/1480 train_time:5738ms step_avg:31.35ms
step:184/1480 train_time:5772ms step_avg:31.37ms
step:185/1480 train_time:5800ms step_avg:31.35ms
step:186/1480 train_time:5835ms step_avg:31.37ms
step:187/1480 train_time:5863ms step_avg:31.35ms
step:188/1480 train_time:5897ms step_avg:31.37ms
step:189/1480 train_time:5925ms step_avg:31.35ms
step:190/1480 train_time:5960ms step_avg:31.37ms
step:191/1480 train_time:5988ms step_avg:31.35ms
step:192/1480 train_time:6022ms step_avg:31.37ms
step:193/1480 train_time:6050ms step_avg:31.35ms
step:194/1480 train_time:6085ms step_avg:31.37ms
step:195/1480 train_time:6113ms step_avg:31.35ms
step:196/1480 train_time:6147ms step_avg:31.36ms
step:197/1480 train_time:6175ms step_avg:31.35ms
step:198/1480 train_time:6209ms step_avg:31.36ms
step:199/1480 train_time:6238ms step_avg:31.34ms
step:200/1480 train_time:6272ms step_avg:31.36ms
step:201/1480 train_time:6300ms step_avg:31.35ms
step:202/1480 train_time:6335ms step_avg:31.36ms
step:203/1480 train_time:6363ms step_avg:31.34ms
step:204/1480 train_time:6397ms step_avg:31.36ms
step:205/1480 train_time:6425ms step_avg:31.34ms
step:206/1480 train_time:6460ms step_avg:31.36ms
step:207/1480 train_time:6488ms step_avg:31.34ms
step:208/1480 train_time:6522ms step_avg:31.36ms
step:209/1480 train_time:6551ms step_avg:31.34ms
step:210/1480 train_time:6585ms step_avg:31.36ms
step:211/1480 train_time:6613ms step_avg:31.34ms
step:212/1480 train_time:6647ms step_avg:31.35ms
step:213/1480 train_time:6676ms step_avg:31.34ms
step:214/1480 train_time:6710ms step_avg:31.35ms
step:215/1480 train_time:6738ms step_avg:31.34ms
step:216/1480 train_time:6772ms step_avg:31.35ms
step:217/1480 train_time:6800ms step_avg:31.34ms
step:218/1480 train_time:6834ms step_avg:31.35ms
step:219/1480 train_time:6863ms step_avg:31.34ms
step:220/1480 train_time:6897ms step_avg:31.35ms
step:221/1480 train_time:6925ms step_avg:31.34ms
step:222/1480 train_time:6960ms step_avg:31.35ms
step:223/1480 train_time:6988ms step_avg:31.34ms
step:224/1480 train_time:7022ms step_avg:31.35ms
step:225/1480 train_time:7051ms step_avg:31.34ms
step:226/1480 train_time:7085ms step_avg:31.35ms
step:227/1480 train_time:7113ms step_avg:31.33ms
step:228/1480 train_time:7147ms step_avg:31.35ms
step:229/1480 train_time:7175ms step_avg:31.33ms
step:230/1480 train_time:7209ms step_avg:31.34ms
step:231/1480 train_time:7238ms step_avg:31.33ms
step:232/1480 train_time:7272ms step_avg:31.34ms
step:233/1480 train_time:7300ms step_avg:31.33ms
step:234/1480 train_time:7335ms step_avg:31.34ms
step:235/1480 train_time:7363ms step_avg:31.33ms
step:236/1480 train_time:7397ms step_avg:31.34ms
step:237/1480 train_time:7425ms step_avg:31.33ms
step:238/1480 train_time:7459ms step_avg:31.34ms
step:239/1480 train_time:7487ms step_avg:31.33ms
step:240/1480 train_time:7522ms step_avg:31.34ms
step:241/1480 train_time:7550ms step_avg:31.33ms
step:242/1480 train_time:7584ms step_avg:31.34ms
step:243/1480 train_time:7612ms step_avg:31.33ms
step:244/1480 train_time:7646ms step_avg:31.34ms
step:245/1480 train_time:7675ms step_avg:31.33ms
step:246/1480 train_time:7709ms step_avg:31.34ms
step:247/1480 train_time:7738ms step_avg:31.33ms
step:248/1480 train_time:7772ms step_avg:31.34ms
step:249/1480 train_time:7800ms step_avg:31.33ms
step:250/1480 train_time:7835ms step_avg:31.34ms
step:250/1480 val_loss:4.4943 train_time:7872ms step_avg:31.49ms
step:251/1480 train_time:7887ms step_avg:31.42ms
step:252/1480 train_time:7904ms step_avg:31.37ms
step:253/1480 train_time:7927ms step_avg:31.33ms
step:254/1480 train_time:7962ms step_avg:31.35ms
step:255/1480 train_time:7992ms step_avg:31.34ms
step:256/1480 train_time:8027ms step_avg:31.36ms
step:257/1480 train_time:8056ms step_avg:31.35ms
step:258/1480 train_time:8090ms step_avg:31.36ms
step:259/1480 train_time:8118ms step_avg:31.35ms
step:260/1480 train_time:8153ms step_avg:31.36ms
step:261/1480 train_time:8182ms step_avg:31.35ms
step:262/1480 train_time:8216ms step_avg:31.36ms
step:263/1480 train_time:8244ms step_avg:31.34ms
step:264/1480 train_time:8277ms step_avg:31.35ms
step:265/1480 train_time:8306ms step_avg:31.34ms
step:266/1480 train_time:8340ms step_avg:31.35ms
step:267/1480 train_time:8368ms step_avg:31.34ms
step:268/1480 train_time:8402ms step_avg:31.35ms
step:269/1480 train_time:8430ms step_avg:31.34ms
step:270/1480 train_time:8464ms step_avg:31.35ms
step:271/1480 train_time:8492ms step_avg:31.34ms
step:272/1480 train_time:8526ms step_avg:31.35ms
step:273/1480 train_time:8554ms step_avg:31.33ms
step:274/1480 train_time:8589ms step_avg:31.35ms
step:275/1480 train_time:8617ms step_avg:31.33ms
step:276/1480 train_time:8651ms step_avg:31.34ms
step:277/1480 train_time:8679ms step_avg:31.33ms
step:278/1480 train_time:8713ms step_avg:31.34ms
step:279/1480 train_time:8741ms step_avg:31.33ms
step:280/1480 train_time:8775ms step_avg:31.34ms
step:281/1480 train_time:8803ms step_avg:31.33ms
step:282/1480 train_time:8837ms step_avg:31.34ms
step:283/1480 train_time:8865ms step_avg:31.33ms
step:284/1480 train_time:8900ms step_avg:31.34ms
step:285/1480 train_time:8928ms step_avg:31.33ms
step:286/1480 train_time:8963ms step_avg:31.34ms
step:287/1480 train_time:8991ms step_avg:31.33ms
step:288/1480 train_time:9026ms step_avg:31.34ms
step:289/1480 train_time:9054ms step_avg:31.33ms
step:290/1480 train_time:9089ms step_avg:31.34ms
step:291/1480 train_time:9117ms step_avg:31.33ms
step:292/1480 train_time:9152ms step_avg:31.34ms
step:293/1480 train_time:9180ms step_avg:31.33ms
step:294/1480 train_time:9214ms step_avg:31.34ms
step:295/1480 train_time:9243ms step_avg:31.33ms
step:296/1480 train_time:9276ms step_avg:31.34ms
step:297/1480 train_time:9305ms step_avg:31.33ms
step:298/1480 train_time:9339ms step_avg:31.34ms
step:299/1480 train_time:9367ms step_avg:31.33ms
step:300/1480 train_time:9401ms step_avg:31.34ms
step:301/1480 train_time:9429ms step_avg:31.33ms
step:302/1480 train_time:9463ms step_avg:31.34ms
step:303/1480 train_time:9492ms step_avg:31.33ms
step:304/1480 train_time:9526ms step_avg:31.34ms
step:305/1480 train_time:9554ms step_avg:31.33ms
step:306/1480 train_time:9589ms step_avg:31.34ms
step:307/1480 train_time:9617ms step_avg:31.32ms
step:308/1480 train_time:9651ms step_avg:31.33ms
step:309/1480 train_time:9679ms step_avg:31.32ms
step:310/1480 train_time:9713ms step_avg:31.33ms
step:311/1480 train_time:9741ms step_avg:31.32ms
step:312/1480 train_time:9775ms step_avg:31.33ms
step:313/1480 train_time:9804ms step_avg:31.32ms
step:314/1480 train_time:9837ms step_avg:31.33ms
step:315/1480 train_time:9866ms step_avg:31.32ms
step:316/1480 train_time:9900ms step_avg:31.33ms
step:317/1480 train_time:9928ms step_avg:31.32ms
step:318/1480 train_time:9962ms step_avg:31.33ms
step:319/1480 train_time:9991ms step_avg:31.32ms
step:320/1480 train_time:10026ms step_avg:31.33ms
step:321/1480 train_time:10054ms step_avg:31.32ms
step:322/1480 train_time:10089ms step_avg:31.33ms
step:323/1480 train_time:10117ms step_avg:31.32ms
step:324/1480 train_time:10151ms step_avg:31.33ms
step:325/1480 train_time:10180ms step_avg:31.32ms
step:326/1480 train_time:10214ms step_avg:31.33ms
step:327/1480 train_time:10242ms step_avg:31.32ms
step:328/1480 train_time:10276ms step_avg:31.33ms
step:329/1480 train_time:10304ms step_avg:31.32ms
step:330/1480 train_time:10338ms step_avg:31.33ms
step:331/1480 train_time:10367ms step_avg:31.32ms
step:332/1480 train_time:10401ms step_avg:31.33ms
step:333/1480 train_time:10429ms step_avg:31.32ms
step:334/1480 train_time:10463ms step_avg:31.33ms
step:335/1480 train_time:10491ms step_avg:31.32ms
step:336/1480 train_time:10526ms step_avg:31.33ms
step:337/1480 train_time:10554ms step_avg:31.32ms
step:338/1480 train_time:10589ms step_avg:31.33ms
step:339/1480 train_time:10617ms step_avg:31.32ms
step:340/1480 train_time:10651ms step_avg:31.33ms
step:341/1480 train_time:10679ms step_avg:31.32ms
step:342/1480 train_time:10713ms step_avg:31.32ms
step:343/1480 train_time:10741ms step_avg:31.32ms
step:344/1480 train_time:10775ms step_avg:31.32ms
step:345/1480 train_time:10803ms step_avg:31.31ms
step:346/1480 train_time:10838ms step_avg:31.32ms
step:347/1480 train_time:10865ms step_avg:31.31ms
step:348/1480 train_time:10899ms step_avg:31.32ms
step:349/1480 train_time:10927ms step_avg:31.31ms
step:350/1480 train_time:10962ms step_avg:31.32ms
step:351/1480 train_time:10990ms step_avg:31.31ms
step:352/1480 train_time:11025ms step_avg:31.32ms
step:353/1480 train_time:11053ms step_avg:31.31ms
step:354/1480 train_time:11088ms step_avg:31.32ms
step:355/1480 train_time:11115ms step_avg:31.31ms
step:356/1480 train_time:11150ms step_avg:31.32ms
step:357/1480 train_time:11178ms step_avg:31.31ms
step:358/1480 train_time:11212ms step_avg:31.32ms
step:359/1480 train_time:11240ms step_avg:31.31ms
step:360/1480 train_time:11274ms step_avg:31.32ms
step:361/1480 train_time:11302ms step_avg:31.31ms
step:362/1480 train_time:11336ms step_avg:31.32ms
step:363/1480 train_time:11365ms step_avg:31.31ms
step:364/1480 train_time:11399ms step_avg:31.32ms
step:365/1480 train_time:11427ms step_avg:31.31ms
step:366/1480 train_time:11461ms step_avg:31.31ms
step:367/1480 train_time:11489ms step_avg:31.31ms
step:368/1480 train_time:11524ms step_avg:31.31ms
step:369/1480 train_time:11552ms step_avg:31.31ms
step:370/1480 train_time:11586ms step_avg:31.31ms
step:371/1480 train_time:11614ms step_avg:31.31ms
step:372/1480 train_time:11649ms step_avg:31.31ms
step:373/1480 train_time:11677ms step_avg:31.30ms
step:374/1480 train_time:11711ms step_avg:31.31ms
step:375/1480 train_time:11739ms step_avg:31.30ms
step:376/1480 train_time:11773ms step_avg:31.31ms
step:377/1480 train_time:11801ms step_avg:31.30ms
step:378/1480 train_time:11835ms step_avg:31.31ms
step:379/1480 train_time:11863ms step_avg:31.30ms
step:380/1480 train_time:11897ms step_avg:31.31ms
step:381/1480 train_time:11925ms step_avg:31.30ms
step:382/1480 train_time:11959ms step_avg:31.31ms
step:383/1480 train_time:11988ms step_avg:31.30ms
step:384/1480 train_time:12022ms step_avg:31.31ms
step:385/1480 train_time:12050ms step_avg:31.30ms
step:386/1480 train_time:12084ms step_avg:31.31ms
step:387/1480 train_time:12112ms step_avg:31.30ms
step:388/1480 train_time:12147ms step_avg:31.31ms
step:389/1480 train_time:12175ms step_avg:31.30ms
step:390/1480 train_time:12209ms step_avg:31.31ms
step:391/1480 train_time:12237ms step_avg:31.30ms
step:392/1480 train_time:12272ms step_avg:31.31ms
step:393/1480 train_time:12300ms step_avg:31.30ms
step:394/1480 train_time:12334ms step_avg:31.30ms
step:395/1480 train_time:12362ms step_avg:31.30ms
step:396/1480 train_time:12396ms step_avg:31.30ms
step:397/1480 train_time:12425ms step_avg:31.30ms
step:398/1480 train_time:12459ms step_avg:31.30ms
step:399/1480 train_time:12487ms step_avg:31.29ms
step:400/1480 train_time:12521ms step_avg:31.30ms
step:401/1480 train_time:12550ms step_avg:31.30ms
step:402/1480 train_time:12584ms step_avg:31.30ms
step:403/1480 train_time:12612ms step_avg:31.30ms
step:404/1480 train_time:12647ms step_avg:31.30ms
step:405/1480 train_time:12675ms step_avg:31.30ms
step:406/1480 train_time:12709ms step_avg:31.30ms
step:407/1480 train_time:12737ms step_avg:31.29ms
step:408/1480 train_time:12771ms step_avg:31.30ms
step:409/1480 train_time:12800ms step_avg:31.29ms
step:410/1480 train_time:12834ms step_avg:31.30ms
step:411/1480 train_time:12862ms step_avg:31.29ms
step:412/1480 train_time:12896ms step_avg:31.30ms
step:413/1480 train_time:12924ms step_avg:31.29ms
step:414/1480 train_time:12959ms step_avg:31.30ms
step:415/1480 train_time:12987ms step_avg:31.29ms
step:416/1480 train_time:13021ms step_avg:31.30ms
step:417/1480 train_time:13049ms step_avg:31.29ms
step:418/1480 train_time:13084ms step_avg:31.30ms
step:419/1480 train_time:13112ms step_avg:31.29ms
step:420/1480 train_time:13147ms step_avg:31.30ms
step:421/1480 train_time:13175ms step_avg:31.29ms
step:422/1480 train_time:13209ms step_avg:31.30ms
step:423/1480 train_time:13237ms step_avg:31.29ms
