W0420 01:52:27.226000 106216 torch/distributed/run.py:852] 
W0420 01:52:27.226000 106216 torch/distributed/run.py:852] *****************************************
W0420 01:52:27.226000 106216 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0420 01:52:27.226000 106216 torch/distributed/run.py:852] *****************************************
[Gloo] Rank 0 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 1 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 2 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 3 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank [Gloo] Rank 64 is connected to  is connected to 77 peer ranks.  peer ranks. Expected number of connected peer ranks is : Expected number of connected peer ranks is : [Gloo] Rank 77

5 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 7 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 98112.37it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 98689.51it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 96420.78it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 49636.73it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 96978.13it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 92691.80it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 100462.37it/s]
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 92182.51it/s]
logs/ecf1f6b6-73ae-433a-84c8-3b39e0e172ea.txt
Compiling model and warming up kernels (~7 minutes on first execution)
Sampling steps [0, 1, 478, 479, 480, 481, 958, 959, 960, 961, 1438, 1439, 1440, 1441] for warmup
Resetting Model
step:0/1480 val_loss:10.8310 train_time:0ms step_avg:0.03ms
step:1/1480 train_time:76ms step_avg:75.78ms
step:65/1480 train_time:2052ms step_avg:31.56ms
step:66/1480 train_time:2086ms step_avg:31.60ms
step:67/1480 train_time:2114ms step_avg:31.55ms
step:68/1480 train_time:2148ms step_avg:31.60ms
step:69/1480 train_time:2176ms step_avg:31.54ms
step:70/1480 train_time:2211ms step_avg:31.58ms
step:71/1480 train_time:2239ms step_avg:31.53ms
step:72/1480 train_time:2273ms step_avg:31.57ms
step:73/1480 train_time:2301ms step_avg:31.52ms
step:74/1480 train_time:2336ms step_avg:31.56ms
step:75/1480 train_time:2363ms step_avg:31.51ms
step:76/1480 train_time:2398ms step_avg:31.55ms
step:77/1480 train_time:2426ms step_avg:31.50ms
step:78/1480 train_time:2460ms step_avg:31.54ms
step:79/1480 train_time:2489ms step_avg:31.50ms
step:80/1480 train_time:2523ms step_avg:31.54ms
step:81/1480 train_time:2551ms step_avg:31.50ms
step:82/1480 train_time:2585ms step_avg:31.53ms
step:83/1480 train_time:2614ms step_avg:31.49ms
step:84/1480 train_time:2648ms step_avg:31.53ms
step:85/1480 train_time:2676ms step_avg:31.49ms
step:86/1480 train_time:2711ms step_avg:31.52ms
step:87/1480 train_time:2739ms step_avg:31.48ms
step:88/1480 train_time:2773ms step_avg:31.51ms
step:89/1480 train_time:2801ms step_avg:31.48ms
step:90/1480 train_time:2836ms step_avg:31.51ms
step:91/1480 train_time:2864ms step_avg:31.47ms
step:92/1480 train_time:2899ms step_avg:31.51ms
step:93/1480 train_time:2927ms step_avg:31.47ms
step:94/1480 train_time:2961ms step_avg:31.50ms
step:95/1480 train_time:2989ms step_avg:31.47ms
step:96/1480 train_time:3023ms step_avg:31.49ms
step:97/1480 train_time:3052ms step_avg:31.46ms
step:98/1480 train_time:3086ms step_avg:31.48ms
step:99/1480 train_time:3114ms step_avg:31.45ms
step:100/1480 train_time:3148ms step_avg:31.48ms
step:101/1480 train_time:3176ms step_avg:31.45ms
step:102/1480 train_time:3211ms step_avg:31.48ms
step:103/1480 train_time:3239ms step_avg:31.45ms
step:104/1480 train_time:3273ms step_avg:31.47ms
step:105/1480 train_time:3301ms step_avg:31.44ms
step:106/1480 train_time:3336ms step_avg:31.47ms
step:107/1480 train_time:3364ms step_avg:31.44ms
step:108/1480 train_time:3398ms step_avg:31.46ms
step:109/1480 train_time:3426ms step_avg:31.43ms
step:110/1480 train_time:3460ms step_avg:31.46ms
step:111/1480 train_time:3489ms step_avg:31.43ms
step:112/1480 train_time:3523ms step_avg:31.46ms
step:113/1480 train_time:3551ms step_avg:31.43ms
step:114/1480 train_time:3585ms step_avg:31.45ms
step:115/1480 train_time:3614ms step_avg:31.42ms
step:116/1480 train_time:3647ms step_avg:31.44ms
step:117/1480 train_time:3676ms step_avg:31.42ms
step:118/1480 train_time:3710ms step_avg:31.44ms
step:119/1480 train_time:3738ms step_avg:31.41ms
step:120/1480 train_time:3772ms step_avg:31.44ms
step:121/1480 train_time:3801ms step_avg:31.41ms
step:122/1480 train_time:3836ms step_avg:31.44ms
step:123/1480 train_time:3864ms step_avg:31.41ms
step:124/1480 train_time:3898ms step_avg:31.44ms
step:125/1480 train_time:3926ms step_avg:31.41ms
step:126/1480 train_time:3960ms step_avg:31.43ms
step:127/1480 train_time:3988ms step_avg:31.41ms
step:128/1480 train_time:4022ms step_avg:31.43ms
step:129/1480 train_time:4051ms step_avg:31.40ms
step:130/1480 train_time:4085ms step_avg:31.42ms
step:131/1480 train_time:4113ms step_avg:31.40ms
step:132/1480 train_time:4147ms step_avg:31.42ms
step:133/1480 train_time:4175ms step_avg:31.39ms
step:134/1480 train_time:4210ms step_avg:31.41ms
step:135/1480 train_time:4238ms step_avg:31.39ms
step:136/1480 train_time:4272ms step_avg:31.41ms
step:137/1480 train_time:4301ms step_avg:31.39ms
step:138/1480 train_time:4335ms step_avg:31.41ms
step:139/1480 train_time:4363ms step_avg:31.39ms
step:140/1480 train_time:4398ms step_avg:31.41ms
step:141/1480 train_time:4426ms step_avg:31.39ms
step:142/1480 train_time:4460ms step_avg:31.41ms
step:143/1480 train_time:4488ms step_avg:31.39ms
step:144/1480 train_time:4522ms step_avg:31.40ms
step:145/1480 train_time:4550ms step_avg:31.38ms
step:146/1480 train_time:4584ms step_avg:31.40ms
step:147/1480 train_time:4613ms step_avg:31.38ms
step:148/1480 train_time:4647ms step_avg:31.40ms
step:149/1480 train_time:4675ms step_avg:31.38ms
step:150/1480 train_time:4709ms step_avg:31.39ms
step:151/1480 train_time:4738ms step_avg:31.37ms
step:152/1480 train_time:4772ms step_avg:31.39ms
step:153/1480 train_time:4800ms step_avg:31.37ms
step:154/1480 train_time:4835ms step_avg:31.39ms
step:155/1480 train_time:4863ms step_avg:31.37ms
step:156/1480 train_time:4897ms step_avg:31.39ms
step:157/1480 train_time:4925ms step_avg:31.37ms
step:158/1480 train_time:4959ms step_avg:31.39ms
step:159/1480 train_time:4987ms step_avg:31.37ms
step:160/1480 train_time:5021ms step_avg:31.38ms
step:161/1480 train_time:5050ms step_avg:31.36ms
step:162/1480 train_time:5084ms step_avg:31.38ms
step:163/1480 train_time:5112ms step_avg:31.36ms
step:164/1480 train_time:5146ms step_avg:31.38ms
step:165/1480 train_time:5174ms step_avg:31.36ms
step:166/1480 train_time:5208ms step_avg:31.37ms
step:167/1480 train_time:5236ms step_avg:31.35ms
step:168/1480 train_time:5271ms step_avg:31.37ms
step:169/1480 train_time:5299ms step_avg:31.35ms
step:170/1480 train_time:5333ms step_avg:31.37ms
step:171/1480 train_time:5362ms step_avg:31.35ms
step:172/1480 train_time:5396ms step_avg:31.37ms
step:173/1480 train_time:5424ms step_avg:31.35ms
step:174/1480 train_time:5459ms step_avg:31.37ms
step:175/1480 train_time:5486ms step_avg:31.35ms
step:176/1480 train_time:5520ms step_avg:31.37ms
step:177/1480 train_time:5549ms step_avg:31.35ms
step:178/1480 train_time:5583ms step_avg:31.37ms
step:179/1480 train_time:5611ms step_avg:31.35ms
step:180/1480 train_time:5645ms step_avg:31.36ms
step:181/1480 train_time:5673ms step_avg:31.34ms
step:182/1480 train_time:5707ms step_avg:31.36ms
step:183/1480 train_time:5736ms step_avg:31.34ms
step:184/1480 train_time:5771ms step_avg:31.36ms
step:185/1480 train_time:5799ms step_avg:31.34ms
step:186/1480 train_time:5833ms step_avg:31.36ms
step:187/1480 train_time:5861ms step_avg:31.34ms
step:188/1480 train_time:5895ms step_avg:31.36ms
step:189/1480 train_time:5923ms step_avg:31.34ms
step:190/1480 train_time:5958ms step_avg:31.36ms
step:191/1480 train_time:5986ms step_avg:31.34ms
step:192/1480 train_time:6020ms step_avg:31.35ms
step:193/1480 train_time:6048ms step_avg:31.34ms
step:194/1480 train_time:6082ms step_avg:31.35ms
step:195/1480 train_time:6110ms step_avg:31.33ms
step:196/1480 train_time:6144ms step_avg:31.35ms
step:197/1480 train_time:6172ms step_avg:31.33ms
step:198/1480 train_time:6206ms step_avg:31.34ms
step:199/1480 train_time:6235ms step_avg:31.33ms
step:200/1480 train_time:6269ms step_avg:31.34ms
step:201/1480 train_time:6297ms step_avg:31.33ms
step:202/1480 train_time:6331ms step_avg:31.34ms
step:203/1480 train_time:6359ms step_avg:31.33ms
step:204/1480 train_time:6394ms step_avg:31.34ms
step:205/1480 train_time:6422ms step_avg:31.33ms
step:206/1480 train_time:6457ms step_avg:31.34ms
step:207/1480 train_time:6485ms step_avg:31.33ms
step:208/1480 train_time:6519ms step_avg:31.34ms
step:209/1480 train_time:6547ms step_avg:31.32ms
step:210/1480 train_time:6581ms step_avg:31.34ms
step:211/1480 train_time:6609ms step_avg:31.32ms
step:212/1480 train_time:6643ms step_avg:31.33ms
step:213/1480 train_time:6671ms step_avg:31.32ms
step:214/1480 train_time:6705ms step_avg:31.33ms
step:215/1480 train_time:6733ms step_avg:31.32ms
step:216/1480 train_time:6768ms step_avg:31.33ms
step:217/1480 train_time:6796ms step_avg:31.32ms
step:218/1480 train_time:6830ms step_avg:31.33ms
step:219/1480 train_time:6859ms step_avg:31.32ms
step:220/1480 train_time:6893ms step_avg:31.33ms
step:221/1480 train_time:6921ms step_avg:31.32ms
step:222/1480 train_time:6956ms step_avg:31.33ms
step:223/1480 train_time:6983ms step_avg:31.32ms
step:224/1480 train_time:7018ms step_avg:31.33ms
step:225/1480 train_time:7046ms step_avg:31.31ms
step:226/1480 train_time:7080ms step_avg:31.33ms
step:227/1480 train_time:7108ms step_avg:31.31ms
step:228/1480 train_time:7142ms step_avg:31.33ms
step:229/1480 train_time:7170ms step_avg:31.31ms
step:230/1480 train_time:7205ms step_avg:31.32ms
step:231/1480 train_time:7233ms step_avg:31.31ms
step:232/1480 train_time:7267ms step_avg:31.32ms
step:233/1480 train_time:7295ms step_avg:31.31ms
step:234/1480 train_time:7329ms step_avg:31.32ms
step:235/1480 train_time:7358ms step_avg:31.31ms
step:236/1480 train_time:7392ms step_avg:31.32ms
step:237/1480 train_time:7420ms step_avg:31.31ms
step:238/1480 train_time:7455ms step_avg:31.32ms
step:239/1480 train_time:7483ms step_avg:31.31ms
step:240/1480 train_time:7517ms step_avg:31.32ms
step:241/1480 train_time:7545ms step_avg:31.31ms
step:242/1480 train_time:7579ms step_avg:31.32ms
step:243/1480 train_time:7608ms step_avg:31.31ms
step:244/1480 train_time:7642ms step_avg:31.32ms
step:245/1480 train_time:7670ms step_avg:31.31ms
step:246/1480 train_time:7704ms step_avg:31.32ms
step:247/1480 train_time:7733ms step_avg:31.31ms
step:248/1480 train_time:7767ms step_avg:31.32ms
step:249/1480 train_time:7795ms step_avg:31.31ms
step:250/1480 train_time:7830ms step_avg:31.32ms
step:250/1480 val_loss:4.4920 train_time:7868ms step_avg:31.47ms
step:251/1480 train_time:7883ms step_avg:31.41ms
step:252/1480 train_time:7900ms step_avg:31.35ms
step:253/1480 train_time:7923ms step_avg:31.32ms
step:254/1480 train_time:7958ms step_avg:31.33ms
step:255/1480 train_time:7987ms step_avg:31.32ms
step:256/1480 train_time:8021ms step_avg:31.33ms
step:257/1480 train_time:8050ms step_avg:31.32ms
step:258/1480 train_time:8084ms step_avg:31.33ms
step:259/1480 train_time:8112ms step_avg:31.32ms
step:260/1480 train_time:8146ms step_avg:31.33ms
step:261/1480 train_time:8174ms step_avg:31.32ms
step:262/1480 train_time:8209ms step_avg:31.33ms
step:263/1480 train_time:8237ms step_avg:31.32ms
step:264/1480 train_time:8271ms step_avg:31.33ms
step:265/1480 train_time:8299ms step_avg:31.32ms
step:266/1480 train_time:8333ms step_avg:31.33ms
step:267/1480 train_time:8361ms step_avg:31.32ms
step:268/1480 train_time:8395ms step_avg:31.33ms
step:269/1480 train_time:8423ms step_avg:31.31ms
step:270/1480 train_time:8457ms step_avg:31.32ms
step:271/1480 train_time:8485ms step_avg:31.31ms
step:272/1480 train_time:8519ms step_avg:31.32ms
step:273/1480 train_time:8547ms step_avg:31.31ms
step:274/1480 train_time:8582ms step_avg:31.32ms
step:275/1480 train_time:8610ms step_avg:31.31ms
step:276/1480 train_time:8644ms step_avg:31.32ms
step:277/1480 train_time:8672ms step_avg:31.31ms
step:278/1480 train_time:8706ms step_avg:31.32ms
step:279/1480 train_time:8734ms step_avg:31.30ms
step:280/1480 train_time:8768ms step_avg:31.31ms
step:281/1480 train_time:8796ms step_avg:31.30ms
step:282/1480 train_time:8830ms step_avg:31.31ms
step:283/1480 train_time:8858ms step_avg:31.30ms
step:284/1480 train_time:8893ms step_avg:31.31ms
step:285/1480 train_time:8921ms step_avg:31.30ms
step:286/1480 train_time:8955ms step_avg:31.31ms
step:287/1480 train_time:8984ms step_avg:31.30ms
step:288/1480 train_time:9018ms step_avg:31.31ms
step:289/1480 train_time:9046ms step_avg:31.30ms
step:290/1480 train_time:9081ms step_avg:31.31ms
step:291/1480 train_time:9109ms step_avg:31.30ms
step:292/1480 train_time:9143ms step_avg:31.31ms
step:293/1480 train_time:9172ms step_avg:31.30ms
step:294/1480 train_time:9206ms step_avg:31.31ms
step:295/1480 train_time:9234ms step_avg:31.30ms
step:296/1480 train_time:9268ms step_avg:31.31ms
step:297/1480 train_time:9297ms step_avg:31.30ms
step:298/1480 train_time:9331ms step_avg:31.31ms
step:299/1480 train_time:9359ms step_avg:31.30ms
step:300/1480 train_time:9393ms step_avg:31.31ms
step:301/1480 train_time:9421ms step_avg:31.30ms
step:302/1480 train_time:9455ms step_avg:31.31ms
step:303/1480 train_time:9484ms step_avg:31.30ms
step:304/1480 train_time:9518ms step_avg:31.31ms
step:305/1480 train_time:9548ms step_avg:31.30ms
step:306/1480 train_time:9580ms step_avg:31.31ms
step:307/1480 train_time:9608ms step_avg:31.30ms
step:308/1480 train_time:9643ms step_avg:31.31ms
step:309/1480 train_time:9671ms step_avg:31.30ms
step:310/1480 train_time:9705ms step_avg:31.31ms
step:311/1480 train_time:9733ms step_avg:31.29ms
step:312/1480 train_time:9767ms step_avg:31.30ms
step:313/1480 train_time:9795ms step_avg:31.29ms
step:314/1480 train_time:9829ms step_avg:31.30ms
step:315/1480 train_time:9857ms step_avg:31.29ms
step:316/1480 train_time:9891ms step_avg:31.30ms
step:317/1480 train_time:9919ms step_avg:31.29ms
step:318/1480 train_time:9953ms step_avg:31.30ms
step:319/1480 train_time:9982ms step_avg:31.29ms
step:320/1480 train_time:10016ms step_avg:31.30ms
step:321/1480 train_time:10044ms step_avg:31.29ms
step:322/1480 train_time:10078ms step_avg:31.30ms
step:323/1480 train_time:10107ms step_avg:31.29ms
step:324/1480 train_time:10141ms step_avg:31.30ms
step:325/1480 train_time:10169ms step_avg:31.29ms
step:326/1480 train_time:10204ms step_avg:31.30ms
step:327/1480 train_time:10232ms step_avg:31.29ms
step:328/1480 train_time:10266ms step_avg:31.30ms
step:329/1480 train_time:10294ms step_avg:31.29ms
step:330/1480 train_time:10328ms step_avg:31.30ms
step:331/1480 train_time:10356ms step_avg:31.29ms
step:332/1480 train_time:10390ms step_avg:31.30ms
step:333/1480 train_time:10419ms step_avg:31.29ms
step:334/1480 train_time:10453ms step_avg:31.30ms
step:335/1480 train_time:10481ms step_avg:31.29ms
step:336/1480 train_time:10515ms step_avg:31.30ms
step:337/1480 train_time:10544ms step_avg:31.29ms
step:338/1480 train_time:10578ms step_avg:31.30ms
step:339/1480 train_time:10607ms step_avg:31.29ms
step:340/1480 train_time:10641ms step_avg:31.30ms
step:341/1480 train_time:10669ms step_avg:31.29ms
step:342/1480 train_time:10703ms step_avg:31.30ms
step:343/1480 train_time:10731ms step_avg:31.29ms
step:344/1480 train_time:10766ms step_avg:31.30ms
step:345/1480 train_time:10793ms step_avg:31.29ms
step:346/1480 train_time:10828ms step_avg:31.29ms
step:347/1480 train_time:10856ms step_avg:31.28ms
step:348/1480 train_time:10890ms step_avg:31.29ms
step:349/1480 train_time:10918ms step_avg:31.28ms
step:350/1480 train_time:10952ms step_avg:31.29ms
step:351/1480 train_time:10981ms step_avg:31.28ms
step:352/1480 train_time:11015ms step_avg:31.29ms
step:353/1480 train_time:11044ms step_avg:31.28ms
step:354/1480 train_time:11077ms step_avg:31.29ms
step:355/1480 train_time:11106ms step_avg:31.28ms
step:356/1480 train_time:11140ms step_avg:31.29ms
step:357/1480 train_time:11168ms step_avg:31.28ms
step:358/1480 train_time:11202ms step_avg:31.29ms
step:359/1480 train_time:11231ms step_avg:31.28ms
step:360/1480 train_time:11265ms step_avg:31.29ms
step:361/1480 train_time:11293ms step_avg:31.28ms
step:362/1480 train_time:11328ms step_avg:31.29ms
step:363/1480 train_time:11355ms step_avg:31.28ms
step:364/1480 train_time:11389ms step_avg:31.29ms
step:365/1480 train_time:11418ms step_avg:31.28ms
step:366/1480 train_time:11452ms step_avg:31.29ms
step:367/1480 train_time:11480ms step_avg:31.28ms
step:368/1480 train_time:11514ms step_avg:31.29ms
step:369/1480 train_time:11543ms step_avg:31.28ms
step:370/1480 train_time:11577ms step_avg:31.29ms
step:371/1480 train_time:11605ms step_avg:31.28ms
step:372/1480 train_time:11639ms step_avg:31.29ms
step:373/1480 train_time:11668ms step_avg:31.28ms
step:374/1480 train_time:11702ms step_avg:31.29ms
step:375/1480 train_time:11730ms step_avg:31.28ms
step:376/1480 train_time:11764ms step_avg:31.29ms
step:377/1480 train_time:11792ms step_avg:31.28ms
step:378/1480 train_time:11826ms step_avg:31.29ms
step:379/1480 train_time:11854ms step_avg:31.28ms
step:380/1480 train_time:11889ms step_avg:31.29ms
step:381/1480 train_time:11917ms step_avg:31.28ms
step:382/1480 train_time:11951ms step_avg:31.28ms
step:383/1480 train_time:11979ms step_avg:31.28ms
step:384/1480 train_time:12013ms step_avg:31.29ms
step:385/1480 train_time:12042ms step_avg:31.28ms
step:386/1480 train_time:12076ms step_avg:31.28ms
step:387/1480 train_time:12104ms step_avg:31.28ms
step:388/1480 train_time:12138ms step_avg:31.28ms
step:389/1480 train_time:12166ms step_avg:31.28ms
step:390/1480 train_time:12201ms step_avg:31.28ms
step:391/1480 train_time:12229ms step_avg:31.28ms
step:392/1480 train_time:12263ms step_avg:31.28ms
step:393/1480 train_time:12291ms step_avg:31.28ms
step:394/1480 train_time:12326ms step_avg:31.28ms
step:395/1480 train_time:12354ms step_avg:31.28ms
step:396/1480 train_time:12388ms step_avg:31.28ms
step:397/1480 train_time:12416ms step_avg:31.28ms
step:398/1480 train_time:12450ms step_avg:31.28ms
step:399/1480 train_time:12479ms step_avg:31.28ms
step:400/1480 train_time:12513ms step_avg:31.28ms
step:401/1480 train_time:12542ms step_avg:31.28ms
step:402/1480 train_time:12576ms step_avg:31.28ms
step:403/1480 train_time:12604ms step_avg:31.28ms
step:404/1480 train_time:12638ms step_avg:31.28ms
step:405/1480 train_time:12666ms step_avg:31.27ms
step:406/1480 train_time:12700ms step_avg:31.28ms
step:407/1480 train_time:12728ms step_avg:31.27ms
step:408/1480 train_time:12763ms step_avg:31.28ms
step:409/1480 train_time:12791ms step_avg:31.27ms
step:410/1480 train_time:12825ms step_avg:31.28ms
step:411/1480 train_time:12853ms step_avg:31.27ms
step:412/1480 train_time:12888ms step_avg:31.28ms
step:413/1480 train_time:12916ms step_avg:31.27ms
step:414/1480 train_time:12950ms step_avg:31.28ms
